,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit,query_genre
6043,秒針 Re:time,JACK IN THE BOX,https://open.spotify.com/album/1zYqrFYBEHQqzD309omkXe,Shuta Sueyoshi,31,2018-01-03,https://open.spotify.com/track/7qPDMrr2d1YxpIYtGXYKqJ,267494,False,j-dance
6044,ASOBO,COCONUT ‐Deluxe Edition‐,https://open.spotify.com/album/3gCyEsv6Qd36T0Ydii72l3,NiziU,31,2023-07-19,https://open.spotify.com/track/33su45ZELjT8oD94l8dGiZ,183506,False,j-pop
6045,脆弱一分鐘 - 電視劇《愛情進化論》片頭曲,脆弱一分鐘 (電視劇《愛情進化論》片頭曲),https://open.spotify.com/album/2n2yYVdlUYNhfYrMsqum4p,Yoga Lin,31,2018-07-24,https://open.spotify.com/track/5mWaWsFknxxeG9wqX7ftez,192992,False,chinese
6046,Paradise,COCONUT ‐Deluxe Edition‐,https://open.spotify.com/album/3gCyEsv6Qd36T0Ydii72l3,NiziU,31,2023-07-19,https://open.spotify.com/track/6gZCcdvZbEQnLGB4bEgpMx,209773,False,j-pop
6047,Raindrops,COCONUT ‐Deluxe Edition‐,https://open.spotify.com/album/3gCyEsv6Qd36T0Ydii72l3,NiziU,31,2023-07-19,https://open.spotify.com/track/5RcXM2ZhPPG0KNrJuuW5V8,167080,False,j-pop
6048,ピンキージョーンズ -ZZ ver.-,ZZ's Ⅲ,https://open.spotify.com/album/0bRomLM3ulY288ImLX8TIR,Momoiro Clover Z,31,2023-04-07,https://open.spotify.com/track/2VFBY1g63TC9Ur4l1cFaKH,252172,False,j-idol
6049,抱いてHOLD ON ME!,ボカリスト?,https://open.spotify.com/album/5wz9taheTjESXiSjd05bEF,You Kikkawa,31,2012-11-07,https://open.spotify.com/track/5pqHi9Q5x146GehXv3KMnO,262906,False,j-idol
6050,Kimi to boku,LOVE AND PSYCHO,https://open.spotify.com/album/37jh7GmhdU6l8Yfa9iYTTn,Pimm's,31,2019-10-07,https://open.spotify.com/track/2Sd57kAerQcdNGjAMISZHw,224800,False,j-idol
6051,ショパンの嘘つき,帰り道は遠回りしたくなる (Special Edition),https://open.spotify.com/album/6JRJ7rS8nlHA2ZNZgznlEE,Nogizaka46,31,2018-11-07,https://open.spotify.com/track/46ah85z0PR7y0P90lZfZgW,248386,False,j-idol
6052,CONTRADICTION -ZZ ver.-,ZZ's Ⅲ,https://open.spotify.com/album/0bRomLM3ulY288ImLX8TIR,Momoiro Clover Z,31,2023-04-07,https://open.spotify.com/track/74UPlZR05hgGLXljr4o14f,249745,False,j-idol
6053,はやく逢いたい,はやく逢いたい,https://open.spotify.com/album/7IXVkyaGEc0jfNx32aSs0l,Dream Ami,31,2017-03-22,https://open.spotify.com/track/2WXfXjSQe1Qc3Oz85vYXTC,298293,False,j-idol
6054,HBD,BL,https://open.spotify.com/album/40UarZ5HZDow50XkqJeKx5,QUEEN BEE,31,2020-02-19,https://open.spotify.com/track/5UoSONc17J4On8NVaPZbnX,231946,False,j-dance
6055,KissKiss,KissKiss,https://open.spotify.com/album/2PWriBzhMs5VxZnrRDOJjq,#ジューロック,31,2020-08-13,https://open.spotify.com/track/6gomuTAQTbWlZ0frFYBydm,214105,False,j-idol
6056,Bang Out,ANTI-HERO'S,https://open.spotify.com/album/1978DsKFgpPpyQpmgH3A6z,BALLISTIK BOYZ from EXILE TRIBE,31,2020-02-12,https://open.spotify.com/track/7JNgal5zkqVNZw80xHpOiu,245065,False,j-dance
6057,RILY,ZONE OF GOLD,https://open.spotify.com/album/0mryXIUqGiL2N4xj3CJnZd,Ryuji Imaichi,31,2020-01-15,https://open.spotify.com/track/4zyYu9PekzxuT0dyorRnC7,179732,False,j-dance
6058,マッチ売りの少女,ジパング,https://open.spotify.com/album/6gIMVc9lP8Fk2lh00ytSzo,WEDNESDAY CAMPANELLA,31,2015-11-11,https://open.spotify.com/track/7fDvsJwEgVj2NoazgPpd0U,251146,False,j-dance
6059,君の歯ブラシ,正気じゃいられない,https://open.spotify.com/album/7hfEPKUFkjncrAtE8Ga8KI,Maharajan,30,2022-07-06,https://open.spotify.com/track/0gJ5ox7zB6oXYn1eohS2LV,201499,False,j-dance
6060,Angel,LIGHT>DARKNESS,https://open.spotify.com/album/6ng558k2FjrsB8O3YGngzY,Ryuji Imaichi,30,2018-08-01,https://open.spotify.com/track/0OeCxtqhrNAQ1DhtnpzBz8,240426,False,j-dance
6061,お七,クロールと逆上がり,https://open.spotify.com/album/09FbKdNrXSaF5Ca8hIMbaB,WEDNESDAY CAMPANELLA,30,2013-05-15,https://open.spotify.com/track/2AL4XPxMj69zffCGxdJiIV,227346,False,j-dance
6062,モノポリー,羅生門,https://open.spotify.com/album/0oxgWWSzVsFP95vfpk72tx,WEDNESDAY CAMPANELLA,30,2013-10-09,https://open.spotify.com/track/7qGU3JwRnJpCMtRiMSZDy5,243333,False,j-dance
6063,デーメーテール,私を鬼ヶ島に連れてって,https://open.spotify.com/album/3AcvXqjdnbaYiGPBxfZA6O,WEDNESDAY CAMPANELLA,30,2014-11-05,https://open.spotify.com/track/0BKqKe6s4Tf5KUQDLc1x6z,216840,False,j-dance
6064,"マリーゴールド - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,30,2023-07-19,https://open.spotify.com/track/7ahBYwmvay15bovT0Fihju,307146,False,j-pop
6065,RIDE ON TIME,"LOVE, LIFE & LAUGHTER",https://open.spotify.com/album/6LTUOiGvXumgDxbz5LDBQF,Leola,30,2018-08-01,https://open.spotify.com/track/4ALvyMTnqXR1mIj7Fr1AAx,255506,False,j-dance
6066,CLAP CLAP,COCONUT ‐Deluxe Edition‐,https://open.spotify.com/album/3gCyEsv6Qd36T0Ydii72l3,NiziU,30,2023-07-19,https://open.spotify.com/track/0diE1itc3GMcCXjuc3LVZW,164880,False,j-pop
6067,UNIVERSE,UNIVERSE,https://open.spotify.com/album/3NI3r9sdwFSyvP2obBTKAv,ShuuKaRen,30,2016-09-16,https://open.spotify.com/track/4X1RYp4o5WEyqslCPcxOzw,258066,False,j-dance
6068,波際のハチ公,蝉ダンスフロア,https://open.spotify.com/album/3ewrQXeEG1sBfnyV3i0c5v,Maharajan,30,2023-07-14,https://open.spotify.com/track/0stypPnjCXn7vqmsx45RTj,220551,False,j-dance
6069,Faded Love,Faded Love,https://open.spotify.com/album/3muDVeVjYQblYHrQX6r9Dx,AmPm,30,2018-12-05,https://open.spotify.com/track/7cEniLjAEEtxBbtAfhwUkn,192850,False,j-dance
6070,Jump in Tonight (feat. 眞白桃々),Digital Native,https://open.spotify.com/album/6NVNEoqidz3c49nCCiYoUf,Yasutaka Nakata,30,2018-02-05,https://open.spotify.com/track/0YHT1s8MBXvBiXw4IENLkv,134680,False,j-dance
6071,Searching For The Ghost,Searching For The Ghost,https://open.spotify.com/album/4Ac1huRO9oOVvvSg0pyTNj,DEAN FUJIOKA,30,2019-11-04,https://open.spotify.com/track/6QWSzszggXCrkYljuA0BL2,179832,False,j-dance
6072,Digital Native,Digital Native,https://open.spotify.com/album/6NVNEoqidz3c49nCCiYoUf,Yasutaka Nakata,30,2018-02-05,https://open.spotify.com/track/6Hf924wbgpAc1jdqQMAteB,201373,False,j-dance
6073,PINK DIAMOND,PINK DIAMOND,https://open.spotify.com/album/7CKMtu7f4AlUQteWI7SEwc,CrazyBoy,30,2019-08-23,https://open.spotify.com/track/3T8n9GkSi43V6n6iAobQFM,268578,False,j-dance
6074,エンゲル,私を鬼ヶ島に連れてって,https://open.spotify.com/album/3AcvXqjdnbaYiGPBxfZA6O,WEDNESDAY CAMPANELLA,30,2014-11-05,https://open.spotify.com/track/3dzrxGr1hTCqgmH7OkgHAb,252520,False,j-dance
6075,パフ,クロールと逆上がり,https://open.spotify.com/album/09FbKdNrXSaF5Ca8hIMbaB,WEDNESDAY CAMPANELLA,30,2013-05-15,https://open.spotify.com/track/4vGimiw2qEXFQZH9ROxusJ,222826,False,j-dance
6076,ナポレオン,トライアスロン,https://open.spotify.com/album/7i9PWIUv9cKXRq070p6a8N,WEDNESDAY CAMPANELLA,30,2015-04-15,https://open.spotify.com/track/726loUf3nPBxutPvFehyT0,212032,False,j-dance
6077,HEY,FULL MOON,https://open.spotify.com/album/0qNKp0V75ffZITFXbrMThE,Hiroomi Tosaka,30,2018-08-08,https://open.spotify.com/track/5Y0n3GZZHgwJETW5WX4gLb,230733,False,j-dance
6078,Just be Blue,Just be Blue,https://open.spotify.com/album/778O7vFyhlYuGXeQjpDfhV,THREE1989,30,2022-06-03,https://open.spotify.com/track/40EILmSfgFpQb5c5LnHAiP,241450,False,j-dance
6079,Faraway,Faraway,https://open.spotify.com/album/7q9gpg1R0a7iS5Tl0pqC5f,PARADISE GO!! GO!!,30,2005-04-13,https://open.spotify.com/track/7EdbAqwqCipPHYfalJIzGt,267233,False,j-idol
6080,華金,GOOD OLD FUTURE,https://open.spotify.com/album/1lPQMfASV0yHB407N79UT2,Ryuji Imaichi,30,2022-11-02,https://open.spotify.com/track/2TxkEwwV0h5yXYnkB7SbWm,153266,False,j-dance
6081,LUXE,FULL MOON,https://open.spotify.com/album/0qNKp0V75ffZITFXbrMThE,Hiroomi Tosaka,30,2018-08-08,https://open.spotify.com/track/4qy2xSGThMZCJlF6BkGhrG,212093,False,j-dance
6082,TYO,TYO,https://open.spotify.com/album/3t4lusZ6RzB1F4xXJoKrLn,CIRRRCLE,30,2020-03-18,https://open.spotify.com/track/1W71hdlQOhLNYDxa7en0Uk,153994,False,j-dance
6083,celebrate,celebrate,https://open.spotify.com/album/4JLEEIia5nQtLSTNBvIUXk,Misako Uno,30,2022-12-23,https://open.spotify.com/track/6wPkoM3r031thhfr0sWl4t,200495,False,j-dance
6084,永不放棄,我愛經典系列 - 夏詔聲 & 陳潔靈 (Danny Summer and Elisa Chan),https://open.spotify.com/album/59F0BhcgExwoz0vpgU22gX,夏韶聲,30,1999-03-19,https://open.spotify.com/track/5KLc32aof4f9BDMejE2kJD,217666,False,chinese
6085,桜,DA POP COLORS,https://open.spotify.com/album/39aBCfQCcvNOXDYGIojw64,DA PUMP,30,2022-03-23,https://open.spotify.com/track/20U4CZj3A21fGLScmv4VDa,204066,False,j-dance
6086,体温,JACK IN THE BOX,https://open.spotify.com/album/1zYqrFYBEHQqzD309omkXe,Shuta Sueyoshi,30,2018-01-03,https://open.spotify.com/track/0Mju7gZgoKtnU9QqZU52Mx,278458,False,j-dance
6087,Give up,ANSWER...,https://open.spotify.com/album/4aYmsSl7O2JOkPvY9nCq4s,ØMI,30,2022-02-02,https://open.spotify.com/track/7eNmA9I20ujyj2bIUM6adV,189077,False,j-dance
6088,車站,Millennium 3CD Box Set Vol. 2,https://open.spotify.com/album/3BqnhLYUHONpAMwxtmvY0H,Various Artists,30,2000-03-21,https://open.spotify.com/track/0OBgrvgCwaV2RZE9I23GNK,244040,False,chinese
6089,FOREVER YOUNG AT HEART,HiGH & LOW ORIGINAL BEST ALBUM,https://open.spotify.com/album/2tljvKsdzlZ5nPQvkCfiqi,Various Artists,30,2016-06-15,https://open.spotify.com/track/5R9X9GA8xWlTHN8HrXvwnJ,299213,False,j-dance
6090,船,船,https://open.spotify.com/album/0hBjHq08hHJPV88HVowtbI,Yoga Lin,30,2017-05-20,https://open.spotify.com/track/1FJ0rt8QBlWawjmT5cplcj,263124,False,chinese
6091,Under Pressure,Under Pressure,https://open.spotify.com/album/5Gukb7FpW8qyaPpyeHrScY,CIRRRCLE,30,2020-04-15,https://open.spotify.com/track/2NTHzxBTvTr7L4rxBS1JsZ,162505,False,j-dance
6092,West Side,West Side,https://open.spotify.com/album/41ZjM11DQjpLEj8VJ8wPxK,AmPm,30,2023-02-24,https://open.spotify.com/track/4vkhFAwrhdY7qVbKxrAtQi,200000,False,j-dance
6093,"tower of the sun - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,30,2023-07-19,https://open.spotify.com/track/4xB3TzAnujIx3zgiZ6nmvr,293146,False,j-pop
6094,Most Wanted,PASS THE MIC,https://open.spotify.com/album/2LJ8zptGP4fGMl3S5oUSUJ,BALLISTIK BOYZ from EXILE TRIBE,30,2021-11-24,https://open.spotify.com/track/5PIzW2wpHvIpyStEhzP7wZ,234800,False,j-dance
6095,いいことがしたい,いいことがしたい,https://open.spotify.com/album/1lzKSIF3p934FvC2BC5xA9,Maharajan,30,2019-11-23,https://open.spotify.com/track/2fBdS6G2K4OvG4rFAgO9nE,199631,False,j-dance
6096,Shelly,Shelly,https://open.spotify.com/album/2hJOw1pqlTD5Fc5jdAG3ZO,DEAN FUJIOKA,30,2019-10-07,https://open.spotify.com/track/6qfI920FpwnkMqCJihwmar,276487,False,j-dance
6097,"さよならの今日に - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,30,2023-07-19,https://open.spotify.com/track/7pEs3bUgzljHhq3ex9IIiK,321586,False,j-pop
6098,Stay Forever,Stay Forever,https://open.spotify.com/album/7JFBJQnpRPvzoItB4Yoi3a,Unknöwn Kun,30,2020-06-17,https://open.spotify.com/track/1jGYg3zetd0R4iLFPv9Ax0,169352,False,j-dance
6099,WAVE,Time,https://open.spotify.com/album/7uUUazj2UJMhdOsXZrYO4v,ARASHI,30,2007-07-11,https://open.spotify.com/track/2Kis1Pism76pWiTj8MuWJ0,229946,False,j-pop
6100,Just the way you are,ANSWER...,https://open.spotify.com/album/4aYmsSl7O2JOkPvY9nCq4s,ØMI,30,2022-02-02,https://open.spotify.com/track/1ljf4JycmE2pheDQq2rTTl,203175,False,j-dance
6101,HACK - TikTok version,HACK (TikTok version),https://open.spotify.com/album/3gQgS2uihiXPml1uuzEjSv,Shuta Sueyoshi,30,2020-06-05,https://open.spotify.com/track/2YFvHbN6DNzcMkWpXGChXS,48242,False,j-dance
6102,Echo,History In The Making,https://open.spotify.com/album/28fsFJEV2tL7ynaiRGVKTz,DEAN FUJIOKA,30,2019-01-30,https://open.spotify.com/track/1wRo5yOKRcNyKGOzOGc5Zh,256074,False,j-dance
6103,Can You See The Light,ANSWER...,https://open.spotify.com/album/4aYmsSl7O2JOkPvY9nCq4s,ØMI,30,2022-02-02,https://open.spotify.com/track/5Amt88yXJZyi6PD5QCRtTC,197867,False,j-dance
6104,西玉夫,ジパング,https://open.spotify.com/album/6gIMVc9lP8Fk2lh00ytSzo,WEDNESDAY CAMPANELLA,29,2015-11-11,https://open.spotify.com/track/4wC3rDY5CCJMm8MtAbfwLY,177492,False,j-dance
6105,little more,F,https://open.spotify.com/album/6p1tgvFILWWNUhdSQoliGB,FAKY,29,2022-10-19,https://open.spotify.com/track/0XWSnTCIOZnbUG4MbIN9Ty,255558,False,j-dance
6106,"サーチライト - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,29,2023-07-19,https://open.spotify.com/track/2CMTkwbIVFHHxo1OCJMutu,411040,False,j-pop
6107,Sunshine & Happiness,"LOVE, LIFE & LAUGHTER",https://open.spotify.com/album/6LTUOiGvXumgDxbz5LDBQF,Leola,29,2018-08-01,https://open.spotify.com/track/3DGJNeNXAzIEscpb1YL9rf,303666,False,j-dance
6108,"姿 - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,29,2023-07-19,https://open.spotify.com/track/6cNcUd4EoXvCyh6vaqnpAG,240106,False,j-pop
6109,アリス,アリス / バッキンガム,https://open.spotify.com/album/3sVIbf2xAXgmLCO1C2Vwp8,WEDNESDAY CAMPANELLA,29,2021-10-27,https://open.spotify.com/track/6P5eUAIjQ9A0NJCrKpP4IP,214729,False,j-dance
6110,Highway to the moon,CHAOS CITY,https://open.spotify.com/album/6otxhT4eLHNZbj9sISk6ag,Ryuji Imaichi,29,2021-07-21,https://open.spotify.com/track/2ymLacyp3d9auBnkuV2zx2,240373,False,j-dance
6111,信心,信心,https://open.spotify.com/album/3RcMLhYkJSM4k17PB7yGSU,SOPHY,29,2021-05-11,https://open.spotify.com/track/7fmI2nNYX3EPtMUynO0NqX,213062,False,chinese
6112,STARWALK,STARWALK,https://open.spotify.com/album/0VyfA0U0oxvo2blFedV6Uq,STARKIDS,29,2021-05-12,https://open.spotify.com/track/05QqiJQJxlPVfl2oQDpJZB,115786,True,j-pop
6113,SUM BABY,PASS THE MIC,https://open.spotify.com/album/2LJ8zptGP4fGMl3S5oUSUJ,BALLISTIK BOYZ from EXILE TRIBE,29,2021-11-24,https://open.spotify.com/track/5pGu111M5UF10sMIRJZjVs,227466,False,j-dance
6114,Apple,Apple,https://open.spotify.com/album/67ZFXFXToWIZxuLQ7oyFGC,DEAN FUJIOKA,29,2022-06-24,https://open.spotify.com/track/2hlQLvycTPd3dHZBeHer33,227099,False,j-dance
6115,セーラ☆ムン太郎 - From THE FIRST TAKE,セーラ☆ムン太郎 - From THE FIRST TAKE,https://open.spotify.com/album/0CR3N2gZ7JBY8M6KkIPvyh,Maharajan,29,2021-11-16,https://open.spotify.com/track/0YQV8fbpDVgK2LEG4DLggq,242526,False,j-dance
6116,ツチノコ,UMA,https://open.spotify.com/album/0fayE4wrdkagTCdvM5RKj9,WEDNESDAY CAMPANELLA,29,2016-06-22,https://open.spotify.com/track/4RHnDqAh00n7hXjEgJlGw7,197721,False,j-dance
6117,太想你,太想你,https://open.spotify.com/album/5xgrEcPBbVHMgrMnujmSPI,苏星婕,29,2023-07-09,https://open.spotify.com/track/00CIW3Vzri7W2jUSm531G1,155625,False,chinese
6118,LIAR GAME,LIAR GAME オリジナル・サウンドトラック,https://open.spotify.com/album/3dZFKGESsttp1LdbI3J8JP,Yasutaka Nakata,29,2007-05-23,https://open.spotify.com/track/04SDDpqdfCXQKoYUXtjqC5,302746,False,j-dance
6119,FAKE TOKYO,FAKE TOKYO,https://open.spotify.com/album/26WvbF31Dil9myEdqlRwfj,iamSHUM,29,2023-03-02,https://open.spotify.com/track/3dxOGPaijzDSCmx4hSTKrC,171093,True,j-dance
6120,百億光年,INNER UNIVERSE,https://open.spotify.com/album/7myZxqJhvyW4BZgslyJ08I,LOZAREENA,29,2017,https://open.spotify.com/track/0dup2IwPWqH4ZTbgfNMe2T,296413,False,j-dance
6121,On,Extended,https://open.spotify.com/album/22RNs7xTb77y8r2eXgAY6c,YOUR SONG IS GOOD,29,2017-05-10,https://open.spotify.com/track/5QqyZNPffJ7kEMMjKHklGO,457977,False,j-dance
6122,ごきげんだぜっ!〜Nothing But Something〜,ごきげんだぜっ!〜Nothing But Something〜,https://open.spotify.com/album/1eJkgqV3X4UD16C9wzh9nl,DA PUMP,29,1998-04-22,https://open.spotify.com/track/4o4mtjhvDAAgum7cfZPQr4,254100,False,j-dance
6123,All The Best For Me,#CCC,https://open.spotify.com/album/2fanTA8fD1fGIEHrdPCaq0,Banty Foot,29,2021-06-30,https://open.spotify.com/track/7DYaCUAbEaQoEcVVOF81BS,167151,False,j-dance
6124,ピカソ,ガラパゴス,https://open.spotify.com/album/0yJek8GDNLRe6jdRyfft2T,WEDNESDAY CAMPANELLA,29,2018-06-27,https://open.spotify.com/track/3WZh8RL8F7AkKXkmC3LbOH,231765,False,j-dance
6125,アラジン,SUPERMAN,https://open.spotify.com/album/1fJIOdiKdo6EXtNzW2PQqV,WEDNESDAY CAMPANELLA,29,2017-02-08,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,209062,False,j-dance
6126,MANZANA,UNCHAINED,https://open.spotify.com/album/12EXiHGG82t1xcImtOOhM1,SWAY,29,2018-08-29,https://open.spotify.com/track/3PyKqGjYwSUuvjSHX32qNx,218120,False,j-dance
6127,DONNA???,DONNA???,https://open.spotify.com/album/6Ml1WLAKVlO1bcXOlGJ4ae,CrazyBoy,29,2019-11-13,https://open.spotify.com/track/5dMuNMKFAuFb0RePjA097I,153049,False,j-dance
6128,"君はロックを聴かない - Live in 阪神甲子園球場, 2022.11.05",AIMYON 弾き語りLIVE 2022 -サーチライト- in 阪神甲子園球場,https://open.spotify.com/album/01mT3XBos1ps8P1ELSTJYe,Aimyon,29,2023-07-19,https://open.spotify.com/track/7dQkqgvW0NTfb1PIlCH372,270373,False,j-pop
6129,Hello No Buddy - Aiobahn Remix,Please callme! -20152018-,https://open.spotify.com/album/08TW6Z5jHpRsvum215dZFW,kolme,29,2018-07-18,https://open.spotify.com/track/3BAB214rAT51trTmRTYj3w,201760,False,j-dance
6130,世阿弥,SUPERMAN,https://open.spotify.com/album/1fJIOdiKdo6EXtNzW2PQqV,WEDNESDAY CAMPANELLA,29,2017-02-08,https://open.spotify.com/track/24lEpJ1mkfjnqPHMFzGeRg,269780,False,j-dance
6131,ふいに,S×W×A×G,https://open.spotify.com/album/0207VJpFAqoGPJPIqSVFqx,Tomomi Itano,29,2014-07-02,https://open.spotify.com/track/49pMlSAzwqBrXUcwRpm7FW,274546,False,j-idol
6132,High Times,Time Line,https://open.spotify.com/album/1jOod0F6mntrJLFjkHFOt3,THREE1989,29,2017-08-23,https://open.spotify.com/track/1wJJt7yIAW7jRudTKteE6Y,226746,False,j-dance
6133,オニャンコポン,SUPERMAN,https://open.spotify.com/album/1fJIOdiKdo6EXtNzW2PQqV,WEDNESDAY CAMPANELLA,29,2017-02-08,https://open.spotify.com/track/0N6i3Em7AFfWzisbmIRrtC,192249,False,j-dance
6134,ミイラキラー,てんこもり,https://open.spotify.com/album/2lpfKbfK8OAkFUHXWdJCG5,TEMPURA KIDZ,29,2015-09-16,https://open.spotify.com/track/02sxJ11VsijZJZ2lBxeq4c,257880,False,j-dance
6135,ユニコ,UMA,https://open.spotify.com/album/0fayE4wrdkagTCdvM5RKj9,WEDNESDAY CAMPANELLA,29,2016-06-22,https://open.spotify.com/track/6i9gzSY1GgC63kBIHaa8dy,217099,False,j-dance
6136,星丘公園 - Cover,mami J-Pop Cover,https://open.spotify.com/album/0eMXAwx6LsdGhpaLOqwhv0,mami,29,2021-11-18,https://open.spotify.com/track/1MiwYiLo4Ow54kIO0cD9pd,241493,False,j-pop
6137,I Used To Be,I Used To Be,https://open.spotify.com/album/542uaT9s24uGHFvJuaQzF2,SARA-J,29,2020-02-05,https://open.spotify.com/track/0BDo8K0GagdsLS5vVhW7Vt,176603,False,j-dance
6138,ノスタルジックJ-pop,洗脳,https://open.spotify.com/album/5sh1BSUMoU1w6ik3wW0bcz,Seiko Oomori,29,2014-12-03,https://open.spotify.com/track/5Pz3mLyPv1TJQ9pzbR6TyX,250320,False,j-pop
6139,Cruise,Extended,https://open.spotify.com/album/22RNs7xTb77y8r2eXgAY6c,YOUR SONG IS GOOD,29,2017-05-10,https://open.spotify.com/track/0HSthMRppfUwaYdlzpmTKY,418064,False,j-dance
6140,少女レイ - Cover,nana J-Pop Cover,https://open.spotify.com/album/4D94dXEgWxINWgU8LreExx,nana,29,2021-08-22,https://open.spotify.com/track/6qFAkhsdKl31csYSxplpg2,277560,False,j-pop
6141,Reunited,THIS IS WHO I AM,https://open.spotify.com/album/6SKZMNhyfrMeZQz44hm31a,SHINJIRO ATAE (from AAA),29,2018-11-26,https://open.spotify.com/track/7Epv411LuzqI2Dr4o39ptV,202133,False,j-dance
6142,WAY TO THE GLORY - BALLISTIK BOYZ ver.,Animal,https://open.spotify.com/album/1yCuL6kRrIyTgSgH7MyWbx,BALLISTIK BOYZ from EXILE TRIBE,29,2021-02-03,https://open.spotify.com/track/2sED1Alcjc54bkFQMtjdEf,227966,False,j-dance
6143,ナニユエ,ナニユエ,https://open.spotify.com/album/0mDTobT5NEjhGLdTnMTYv2,tacica,29,2023-05-07,https://open.spotify.com/track/7HSPgvaGSkWGt0O3Nw3Ieo,250924,False,j-pop
6144,BL,BL,https://open.spotify.com/album/6DwsTOaNQgLV6VuGu4t0VP,QUEEN BEE,29,2020-01-29,https://open.spotify.com/track/2UYppp3afRv8Q0ugSYAQvo,193160,False,j-dance
6145,KING BITCH,KING BITCH,https://open.spotify.com/album/5Moi1ShViX3G7JSOtXombU,QUEEN BEE,29,2021-10-27,https://open.spotify.com/track/3dfWNIGpB9pqPQZJCn6pul,183293,False,j-dance
6146,ひかりのディスコ - Album Mix,メトロパルス,https://open.spotify.com/album/180vwCyLRoHCw1IsusDz3s,CAPSULE,29,2022-12-14,https://open.spotify.com/track/0wdSh6GJyK5AzeVTn1i8Zy,323693,False,j-dance
6147,Best Part Of Us,Best Part Of Us,https://open.spotify.com/album/3KWOXqC8yYfFcIDtpLmR6H,AmPm,29,2017-05-16,https://open.spotify.com/track/4SDeatb7hVoFT8WAv0ZmMQ,241040,True,j-dance
6148,ヒトミノチカラ,ヒトミノチカラ,https://open.spotify.com/album/1Zqq4JPVJPL5KL2XdvMvCs,Alisa Mizuki,29,2002,https://open.spotify.com/track/1C3AzGqceTKbOyR0TOrPv3,268266,False,j-idol
6149,好時辰,菀之論王菀之2014演唱會,https://open.spotify.com/album/686fWCZmWJdhLSFJCgkVKM,Ivana Wong,29,2014-09-05,https://open.spotify.com/track/0Cw5vyfTJpTryIRXY4xEMD,288729,False,chinese
6150,King Of The Dancehall,Back To Basics,https://open.spotify.com/album/4z6KN2AUrnsQKnhXZjmCQH,Beenie Man,29,2004-01-01,https://open.spotify.com/track/0EKIheOOlBp8USbwRgkN9L,217106,False,j-dance
6151,MYSTERIOUS (anime size edit),MYSTERIOUS,https://open.spotify.com/album/6CTGikh220BfXZHSraANok,QUEEN BEE,29,2022-10-26,https://open.spotify.com/track/6hR9wBtbgtomPYuWoo3csg,91293,False,j-dance
6152,貞☆子,正気じゃいられない,https://open.spotify.com/album/7hfEPKUFkjncrAtE8Ga8KI,Maharajan,29,2022-07-06,https://open.spotify.com/track/4NEcGbYLNEhGOKv7zgHZj8,189410,False,j-dance
6153,TICTAC,L.D.K. Lounge Designers Killer,https://open.spotify.com/album/6wKtX2YKeuCWXxoYdnXgQI,CAPSULE,29,2005-09-21,https://open.spotify.com/track/2gqxZ4D2NoRPql78HyhHM5,150920,False,j-dance
6154,u owe me $$,u owe me $$,https://open.spotify.com/album/45ws2OGii3pGImgyhePhBC,Kiri T,29,2022-07-19,https://open.spotify.com/track/1suYIEpjPMDs8b8ouSWfV7,157394,True,chinese
6155,カメハメハ大王,SUPERMAN,https://open.spotify.com/album/1fJIOdiKdo6EXtNzW2PQqV,WEDNESDAY CAMPANELLA,29,2017-02-08,https://open.spotify.com/track/5Alb4GuD3CKnZFGahFODHA,207352,False,j-dance
6156,FUTURE LOVERS,CHAOS CITY,https://open.spotify.com/album/6otxhT4eLHNZbj9sISk6ag,Ryuji Imaichi,29,2021-07-21,https://open.spotify.com/track/0xfBzk7A6F33jKtdSl1Ibp,203173,False,j-dance
6157,Blow Off Steam,SUM BABY,https://open.spotify.com/album/3J6JDrH5IvhFSrhVgPqYDI,BALLISTIK BOYZ from EXILE TRIBE,29,2021-08-04,https://open.spotify.com/track/5zabPpqGDtdKQkwwaV0pxS,189500,False,j-dance
6158,流線,DocumentaLy,https://open.spotify.com/album/27S5Z17E6ZJNNuPoKddhGb,sakanaction,29,2011-09-28,https://open.spotify.com/track/4uHhoqWxjgtCO0eCeVtWct,366141,False,j-pop
